n_ensayo,suma,n,value,peso
8602,2,2,0.1378,0.2756
8673,2,2,0.1378,0.2756
8680,2,2,0.1378,0.2756
8710,2,2,0.1378,0.2756
8742,2,2,0.1378,0.2756
8760,2,2,0.1378,0.2756
8785,2,2,0.1378,0.2756
8824,2,2,0.1378,0.2756
8889,2,2,0.1378,0.2756
8896,2,2,0.1378,0.2756
8901,2,2,0.1378,0.2756
8931,2,2,0.1378,0.2756
8979,2,2,0.1378,0.2756
8987,2,2,0.1378,0.2756
9065,2,2,0.1378,0.2756
9102,2,2,0.1378,0.2756
9137,2,2,0.1378,0.2756
9142,2,2,0.1378,0.2756
9310,2,2,0.1378,0.2756
9345,2,2,0.1378,0.2756
9377,2,2,0.1378,0.2756
9411,2,2,0.1378,0.2756
9476,2,2,0.1378,0.2756
9537,2,2,0.1378,0.2756
9553,2,2,0.1378,0.2756
9625,2,2,0.1378,0.2756
9627,2,2,0.1378,0.2756
9640,2,2,0.1378,0.2756
9660,2,2,0.1378,0.2756
9671,2,2,0.1378,0.2756
9676,2,2,0.1378,0.2756
9678,2,2,0.1378,0.2756
9782,2,2,0.1378,0.2756
9805,2,2,0.1378,0.2756
9847,2,2,0.1378,0.2756
9902,2,2,0.1378,0.2756
9928,2,2,0.1378,0.2756
9948,2,2,0.1378,0.2756
9998,2,2,0.1378,0.2756
2752,83,23,0.0033,0.2739
560,65,21,0.0042,0.27299999999999996
140,88,24,0.0031,0.2728
2785,88,24,0.0031,0.2728
2801,88,22,0.0031,0.2728
9981,88,24,0.0031,0.2728
1518,82,23,0.0033,0.2706
2297,82,23,0.0033,0.2706
3916,87,22,0.0031,0.2697
6198,87,22,0.0031,0.2697
8184,87,24,0.0031,0.2697
4292,81,23,0.0033,0.2673
4172,86,24,0.0031,0.2666
4427,86,24,0.0031,0.2666
4848,86,22,0.0031,0.2666
5023,86,22,0.0031,0.2666
9550,86,24,0.0031,0.2666
9078,80,23,0.0033,0.264
809,85,22,0.0031,0.2635
3825,85,22,0.0031,0.2635
3760,79,23,0.0033,0.2607
5877,84,22,0.0031,0.26039999999999996
6907,84,22,0.0031,0.26039999999999996
7788,84,22,0.0031,0.26039999999999996
9444,78,23,0.0033,0.2574
6272,83,24,0.0031,0.2573
4946,82,22,0.0031,0.2542
9242,82,22,0.0031,0.2542
9772,82,22,0.0031,0.2542
4239,81,24,0.0031,0.2511
8897,81,22,0.0031,0.2511
9944,81,22,0.0031,0.2511
3204,80,22,0.0031,0.248
3706,80,22,0.0031,0.248
7030,79,24,0.0031,0.24489999999999998
126,78,22,0.0031,0.2418
1655,78,24,0.0031,0.2418
1692,77,22,0.0031,0.2387
1541,74,22,0.0031,0.2294
4967,74,22,0.0031,0.2294
8716,74,22,0.0031,0.2294
4833,69,23,0.0033,0.22769999999999999
5596,102,25,0.0021,0.21419999999999997
1847,101,25,0.0021,0.21209999999999998
5832,99,25,0.0021,0.20789999999999997
2499,98,25,0.0021,0.20579999999999998
3389,98,25,0.0021,0.20579999999999998
4180,95,25,0.0021,0.19949999999999998
351,94,25,0.0021,0.1974
77,93,25,0.0021,0.1953
6230,92,25,0.0021,0.19319999999999998
6268,92,25,0.0021,0.19319999999999998
4272,120,26,0.0016,0.192
334,91,25,0.0021,0.1911
2054,91,25,0.0021,0.1911
6453,91,25,0.0021,0.1911
8369,90,25,0.0021,0.189
7224,89,25,0.0021,0.18689999999999998
8430,89,25,0.0021,0.18689999999999998
2197,85,25,0.0021,0.1785
2285,85,25,0.0021,0.1785
7125,85,25,0.0021,0.1785
1343,110,26,0.0016,0.17600000000000002
5175,110,26,0.0016,0.17600000000000002
24,80,25,0.0021,0.16799999999999998
7487,103,26,0.0016,0.1648
649,102,26,0.0016,0.1632
711,102,26,0.0016,0.1632
6033,102,26,0.0016,0.1632
9460,101,26,0.0016,0.16160000000000002
2684,100,26,0.0016,0.16
3002,76,25,0.0021,0.1596
2613,99,26,0.0016,0.1584
3898,98,26,0.0016,0.1568
4476,98,26,0.0016,0.1568
2345,96,26,0.0016,0.15360000000000001
5000,96,26,0.0016,0.15360000000000001
5467,95,26,0.0016,0.152
6380,91,26,0.0016,0.1456
107,121,29,0.0012,0.1452
5079,118,28,0.0012,0.14159999999999998
2614,117,28,0.0012,0.1404
2214,116,28,0.0012,0.1392
3617,115,29,0.0012,0.13799999999999998
7960,115,29,0.0012,0.13799999999999998
9872,114,29,0.0012,0.13679999999999998
9704,113,29,0.0012,0.1356
3801,112,28,0.0012,0.1344
9017,112,28,0.0012,0.1344
6708,111,29,0.0012,0.13319999999999999
8669,110,29,0.0012,0.13199999999999998
2714,108,28,0.0012,0.1296
2573,115,27,0.0011,0.1265
3092,115,27,0.0011,0.1265
3669,105,28,0.0012,0.126
4310,114,27,0.0011,0.1254
4577,104,29,0.0012,0.1248
7670,104,29,0.0012,0.1248
4201,103,28,0.0012,0.12359999999999999
4637,103,29,0.0012,0.12359999999999999
2734,102,29,0.0012,0.1224
8981,102,29,0.0012,0.1224
2642,100,28,0.0012,0.12
1819,99,28,0.0012,0.11879999999999999
9388,97,28,0.0012,0.11639999999999999
9167,105,27,0.0011,0.1155
7741,104,27,0.0011,0.1144
771,127,30,9e-4,0.1143
7720,94,28,0.0012,0.11279999999999998
7471,123,30,9e-4,0.11069999999999999
6685,100,27,0.0011,0.11
2101,99,27,0.0011,0.10890000000000001
2430,120,30,9e-4,0.108
3835,98,27,0.0011,0.10780000000000001
5429,119,30,9e-4,0.1071
7862,96,27,0.0011,0.1056
9907,116,30,9e-4,0.10439999999999999
2635,94,27,0.0011,0.1034
2967,94,27,0.0011,0.1034
7700,114,30,9e-4,0.1026
1097,107,30,9e-4,0.0963
7429,103,30,9e-4,0.09269999999999999
6842,100,30,9e-4,0.09
4,0,1,0.1612,0
7,0,1,0.1612,0
20,0,1,0.1612,0
28,0,1,0.1612,0
30,0,1,0.1612,0
46,0,1,0.1612,0
48,0,1,0.1612,0
50,0,1,0.1612,0
54,0,1,0.1612,0
67,0,1,0.1612,0
79,0,1,0.1612,0
80,0,1,0.1612,0
95,0,1,0.1612,0
96,0,1,0.1612,0
97,0,1,0.1612,0
108,0,1,0.1612,0
109,0,1,0.1612,0
118,0,1,0.1612,0
128,0,1,0.1612,0
132,0,1,0.1612,0
134,0,1,0.1612,0
146,0,1,0.1612,0
154,0,1,0.1612,0
155,0,1,0.1612,0
181,0,1,0.1612,0
188,0,1,0.1612,0
190,0,1,0.1612,0
191,0,1,0.1612,0
193,0,1,0.1612,0
201,0,1,0.1612,0
202,0,1,0.1612,0
220,0,1,0.1612,0
226,0,1,0.1612,0
239,0,1,0.1612,0
248,0,1,0.1612,0
253,0,1,0.1612,0
274,0,1,0.1612,0
276,0,1,0.1612,0
311,0,1,0.1612,0
313,0,1,0.1612,0
314,0,1,0.1612,0
315,0,1,0.1612,0
317,0,1,0.1612,0
327,0,1,0.1612,0
333,0,1,0.1612,0
339,0,1,0.1612,0
340,0,1,0.1612,0
341,0,1,0.1612,0
345,0,1,0.1612,0
360,0,1,0.1612,0
366,0,1,0.1612,0
368,0,1,0.1612,0
379,0,1,0.1612,0
381,0,1,0.1612,0
382,0,1,0.1612,0
385,0,1,0.1612,0
390,0,1,0.1612,0
399,0,1,0.1612,0
411,0,1,0.1612,0
414,0,1,0.1612,0
421,0,1,0.1612,0
432,0,1,0.1612,0
434,0,1,0.1612,0
439,0,1,0.1612,0
441,0,1,0.1612,0
447,0,1,0.1612,0
464,0,1,0.1612,0
472,0,1,0.1612,0
475,0,1,0.1612,0
476,0,1,0.1612,0
477,0,1,0.1612,0
479,0,1,0.1612,0
484,0,1,0.1612,0
487,0,1,0.1612,0
495,0,1,0.1612,0
496,0,1,0.1612,0
500,0,1,0.1612,0
513,0,1,0.1612,0
518,0,1,0.1612,0
519,0,1,0.1612,0
528,0,1,0.1612,0
529,0,1,0.1612,0
531,0,1,0.1612,0
534,0,1,0.1612,0
542,0,1,0.1612,0
551,0,1,0.1612,0
556,0,1,0.1612,0
561,0,1,0.1612,0
564,0,1,0.1612,0
569,0,1,0.1612,0
570,0,1,0.1612,0
574,0,1,0.1612,0
582,0,1,0.1612,0
583,0,1,0.1612,0
592,0,1,0.1612,0
597,0,1,0.1612,0
605,0,1,0.1612,0
610,0,1,0.1612,0
613,0,1,0.1612,0
618,0,1,0.1612,0
620,0,1,0.1612,0
631,0,1,0.1612,0
647,0,1,0.1612,0
657,0,1,0.1612,0
666,0,1,0.1612,0
678,0,1,0.1612,0
679,0,1,0.1612,0
680,0,1,0.1612,0
701,0,1,0.1612,0
702,0,1,0.1612,0
704,0,1,0.1612,0
722,0,1,0.1612,0
723,0,1,0.1612,0
730,0,1,0.1612,0
732,0,1,0.1612,0
733,0,1,0.1612,0
736,0,1,0.1612,0
742,0,1,0.1612,0
755,0,1,0.1612,0
764,0,1,0.1612,0
767,0,1,0.1612,0
775,0,1,0.1612,0
779,0,1,0.1612,0
785,0,1,0.1612,0
786,0,1,0.1612,0
787,0,1,0.1612,0
790,0,1,0.1612,0
794,0,1,0.1612,0
810,0,1,0.1612,0
820,0,1,0.1612,0
829,0,1,0.1612,0
830,0,1,0.1612,0
845,0,1,0.1612,0
848,0,1,0.1612,0
849,0,1,0.1612,0
856,0,1,0.1612,0
861,0,1,0.1612,0
867,0,1,0.1612,0
873,0,1,0.1612,0
881,0,1,0.1612,0
886,0,1,0.1612,0
894,0,1,0.1612,0
896,0,1,0.1612,0
901,0,1,0.1612,0
910,0,1,0.1612,0
918,0,1,0.1612,0
919,0,1,0.1612,0
928,0,1,0.1612,0
935,0,1,0.1612,0
941,0,1,0.1612,0
942,0,1,0.1612,0
948,0,1,0.1612,0
949,0,1,0.1612,0
955,0,1,0.1612,0
958,0,1,0.1612,0
959,0,1,0.1612,0
974,0,1,0.1612,0
975,0,1,0.1612,0
977,0,1,0.1612,0
978,0,1,0.1612,0
985,0,1,0.1612,0
993,0,1,0.1612,0
1001,0,1,0.1612,0
1002,0,1,0.1612,0
1003,0,1,0.1612,0
1004,0,1,0.1612,0
1012,0,1,0.1612,0
1015,0,1,0.1612,0
1025,0,1,0.1612,0
1031,0,1,0.1612,0
1032,0,1,0.1612,0
1041,0,1,0.1612,0
1048,0,1,0.1612,0
1050,0,1,0.1612,0
1055,0,1,0.1612,0
1059,0,1,0.1612,0
1066,0,1,0.1612,0
1068,0,1,0.1612,0
1072,0,1,0.1612,0
1073,0,1,0.1612,0
1077,0,1,0.1612,0
1083,0,1,0.1612,0
1099,0,1,0.1612,0
1100,0,1,0.1612,0
1102,0,1,0.1612,0
1103,0,1,0.1612,0
1107,0,1,0.1612,0
1110,0,1,0.1612,0
1115,0,1,0.1612,0
1120,0,1,0.1612,0
1126,0,1,0.1612,0
1127,0,1,0.1612,0
1128,0,1,0.1612,0
1139,0,1,0.1612,0
1142,0,1,0.1612,0
1152,0,1,0.1612,0
1158,0,1,0.1612,0
1171,0,1,0.1612,0
1173,0,1,0.1612,0
1179,0,1,0.1612,0
1205,0,1,0.1612,0
1209,0,1,0.1612,0
1211,0,1,0.1612,0
1227,0,1,0.1612,0
1249,0,1,0.1612,0
1269,0,1,0.1612,0
1282,0,1,0.1612,0
1289,0,1,0.1612,0
1305,0,1,0.1612,0
1306,0,1,0.1612,0
1312,0,1,0.1612,0
1325,0,1,0.1612,0
1330,0,1,0.1612,0
1332,0,1,0.1612,0
1333,0,1,0.1612,0
1341,0,1,0.1612,0
1345,0,1,0.1612,0
1346,0,1,0.1612,0
1349,0,1,0.1612,0
1352,0,1,0.1612,0
1360,0,1,0.1612,0
1362,0,1,0.1612,0
1368,0,1,0.1612,0
1374,0,1,0.1612,0
1377,0,1,0.1612,0
1387,0,1,0.1612,0
1392,0,1,0.1612,0
1394,0,1,0.1612,0
1395,0,1,0.1612,0
1399,0,1,0.1612,0
1414,0,1,0.1612,0
1455,0,1,0.1612,0
1470,0,1,0.1612,0
1472,0,1,0.1612,0
1474,0,1,0.1612,0
1493,0,1,0.1612,0
1496,0,1,0.1612,0
1497,0,1,0.1612,0
1498,0,1,0.1612,0
1501,0,1,0.1612,0
1513,0,1,0.1612,0
1514,0,1,0.1612,0
1515,0,1,0.1612,0
1523,0,1,0.1612,0
1527,0,1,0.1612,0
1528,0,1,0.1612,0
1549,0,1,0.1612,0
1551,0,1,0.1612,0
1560,0,1,0.1612,0
1579,0,1,0.1612,0
1584,0,1,0.1612,0
1593,0,1,0.1612,0
1596,0,1,0.1612,0
1602,0,1,0.1612,0
1608,0,1,0.1612,0
1619,0,1,0.1612,0
1630,0,1,0.1612,0
1642,0,1,0.1612,0
1656,0,1,0.1612,0
1657,0,1,0.1612,0
1663,0,1,0.1612,0
1665,0,1,0.1612,0
1673,0,1,0.1612,0
1675,0,1,0.1612,0
1703,0,1,0.1612,0
1707,0,1,0.1612,0
1713,0,1,0.1612,0
1714,0,1,0.1612,0
1721,0,1,0.1612,0
1729,0,1,0.1612,0
1741,0,1,0.1612,0
1750,0,1,0.1612,0
1762,0,1,0.1612,0
1767,0,1,0.1612,0
1770,0,1,0.1612,0
1782,0,1,0.1612,0
1786,0,1,0.1612,0
1803,0,1,0.1612,0
1810,0,1,0.1612,0
1812,0,1,0.1612,0
1814,0,1,0.1612,0
1817,0,1,0.1612,0
1822,0,1,0.1612,0
1823,0,1,0.1612,0
1826,0,1,0.1612,0
1838,0,1,0.1612,0
1840,0,1,0.1612,0
1848,0,1,0.1612,0
1849,0,1,0.1612,0
1850,0,1,0.1612,0
1860,0,1,0.1612,0
1865,0,1,0.1612,0
1873,0,1,0.1612,0
1882,0,1,0.1612,0
1891,0,1,0.1612,0
1893,0,1,0.1612,0
1904,0,1,0.1612,0
1908,0,1,0.1612,0
1917,0,1,0.1612,0
1918,0,1,0.1612,0
1927,0,1,0.1612,0
1928,0,1,0.1612,0
1941,0,1,0.1612,0
1943,0,1,0.1612,0
1957,0,1,0.1612,0
1958,0,1,0.1612,0
1966,0,1,0.1612,0
1968,0,1,0.1612,0
1978,0,1,0.1612,0
1986,0,1,0.1612,0
1987,0,1,0.1612,0
1991,0,1,0.1612,0
1996,0,1,0.1612,0
2008,0,1,0.1612,0
2009,0,1,0.1612,0
2020,0,1,0.1612,0
2022,0,1,0.1612,0
2027,0,1,0.1612,0
2031,0,1,0.1612,0
2032,0,1,0.1612,0
2045,0,1,0.1612,0
2050,0,1,0.1612,0
2052,0,1,0.1612,0
2060,0,1,0.1612,0
2063,0,1,0.1612,0
2066,0,1,0.1612,0
2067,0,1,0.1612,0
2071,0,1,0.1612,0
2073,0,1,0.1612,0
2077,0,1,0.1612,0
2078,0,1,0.1612,0
2080,0,1,0.1612,0
2083,0,1,0.1612,0
2086,0,1,0.1612,0
2089,0,1,0.1612,0
2098,0,1,0.1612,0
2115,0,1,0.1612,0
2116,0,1,0.1612,0
2124,0,1,0.1612,0
2128,0,1,0.1612,0
2135,0,1,0.1612,0
2136,0,1,0.1612,0
2157,0,1,0.1612,0
2166,0,1,0.1612,0
2173,0,1,0.1612,0
2175,0,1,0.1612,0
2182,0,1,0.1612,0
2192,0,1,0.1612,0
2216,0,1,0.1612,0
2218,0,1,0.1612,0
2225,0,1,0.1612,0
2236,0,1,0.1612,0
2242,0,1,0.1612,0
2257,0,1,0.1612,0
2258,0,1,0.1612,0
2265,0,1,0.1612,0
2270,0,1,0.1612,0
2283,0,1,0.1612,0
2286,0,1,0.1612,0
2287,0,1,0.1612,0
2293,0,1,0.1612,0
2300,0,1,0.1612,0
2303,0,1,0.1612,0
2304,0,1,0.1612,0
2307,0,1,0.1612,0
2312,0,1,0.1612,0
2314,0,1,0.1612,0
2317,0,1,0.1612,0
2318,0,1,0.1612,0
2323,0,1,0.1612,0
2327,0,1,0.1612,0
2331,0,1,0.1612,0
2337,0,1,0.1612,0
2338,0,1,0.1612,0
2352,0,1,0.1612,0
2360,0,1,0.1612,0
2363,0,1,0.1612,0
2366,0,1,0.1612,0
2367,0,1,0.1612,0
2368,0,1,0.1612,0
2375,0,1,0.1612,0
2387,0,1,0.1612,0
2403,0,1,0.1612,0
2413,0,1,0.1612,0
2415,0,1,0.1612,0
2418,0,1,0.1612,0
2421,0,1,0.1612,0
2432,0,1,0.1612,0
2443,0,1,0.1612,0
2444,0,1,0.1612,0
2445,0,1,0.1612,0
2448,0,1,0.1612,0
2457,0,1,0.1612,0
2458,0,1,0.1612,0
2462,0,1,0.1612,0
2479,0,1,0.1612,0
2480,0,1,0.1612,0
2481,0,1,0.1612,0
2489,0,1,0.1612,0
2496,0,1,0.1612,0
2524,0,1,0.1612,0
2525,0,1,0.1612,0
2533,0,1,0.1612,0
2534,0,1,0.1612,0
2574,0,1,0.1612,0
2575,0,1,0.1612,0
2577,0,1,0.1612,0
2585,0,1,0.1612,0
2586,0,1,0.1612,0
2588,0,1,0.1612,0
2591,0,1,0.1612,0
2596,0,1,0.1612,0
2604,0,1,0.1612,0
2607,0,1,0.1612,0
2615,0,1,0.1612,0
2622,0,1,0.1612,0
2624,0,1,0.1612,0
2625,0,1,0.1612,0
2656,0,1,0.1612,0
2665,0,1,0.1612,0
2673,0,1,0.1612,0
2677,0,1,0.1612,0
2680,0,1,0.1612,0
2697,0,1,0.1612,0
2702,0,1,0.1612,0
2707,0,1,0.1612,0
2712,0,1,0.1612,0
2715,0,1,0.1612,0
2730,0,1,0.1612,0
2748,0,1,0.1612,0
2750,0,1,0.1612,0
2754,0,1,0.1612,0
2762,0,1,0.1612,0
2763,0,1,0.1612,0
2769,0,1,0.1612,0
2776,0,1,0.1612,0
2790,0,1,0.1612,0
2792,0,1,0.1612,0
2824,0,1,0.1612,0
2827,0,1,0.1612,0
2844,0,1,0.1612,0
2846,0,1,0.1612,0
2857,0,1,0.1612,0
2877,0,1,0.1612,0
2878,0,1,0.1612,0
2879,0,1,0.1612,0
2892,0,1,0.1612,0
2896,0,1,0.1612,0
2899,0,1,0.1612,0
2901,0,1,0.1612,0
2903,0,1,0.1612,0
2907,0,1,0.1612,0
2910,0,1,0.1612,0
2911,0,1,0.1612,0
2917,0,1,0.1612,0
2921,0,1,0.1612,0
2928,0,1,0.1612,0
2936,0,1,0.1612,0
2938,0,1,0.1612,0
2942,0,1,0.1612,0
2952,0,1,0.1612,0
2954,0,1,0.1612,0
2970,0,1,0.1612,0
2971,0,1,0.1612,0
2972,0,1,0.1612,0
2973,0,1,0.1612,0
2994,0,1,0.1612,0
3001,0,1,0.1612,0
3018,0,1,0.1612,0
3020,0,1,0.1612,0
3021,0,1,0.1612,0
3026,0,1,0.1612,0
3039,0,1,0.1612,0
3045,0,1,0.1612,0
3053,0,1,0.1612,0
3059,0,1,0.1612,0
3064,0,1,0.1612,0
3067,0,1,0.1612,0
3070,0,1,0.1612,0
3071,0,1,0.1612,0
3073,0,1,0.1612,0
3077,0,1,0.1612,0
3086,0,1,0.1612,0
3094,0,1,0.1612,0
3097,0,1,0.1612,0
3099,0,1,0.1612,0
3101,0,1,0.1612,0
3105,0,1,0.1612,0
3115,0,1,0.1612,0
3126,0,1,0.1612,0
3128,0,1,0.1612,0
3135,0,1,0.1612,0
3137,0,1,0.1612,0
3142,0,1,0.1612,0
3144,0,1,0.1612,0
3150,0,1,0.1612,0
3152,0,1,0.1612,0
3180,0,1,0.1612,0
3195,0,1,0.1612,0
3205,0,1,0.1612,0
3207,0,1,0.1612,0
3214,0,1,0.1612,0
3215,0,1,0.1612,0
3221,0,1,0.1612,0
3222,0,1,0.1612,0
3223,0,1,0.1612,0
3228,0,1,0.1612,0
3234,0,1,0.1612,0
3244,0,1,0.1612,0
3260,0,1,0.1612,0
3268,0,1,0.1612,0
3282,0,1,0.1612,0
3292,0,1,0.1612,0
3294,0,1,0.1612,0
3301,0,1,0.1612,0
3302,0,1,0.1612,0
3311,0,1,0.1612,0
3339,0,1,0.1612,0
3341,0,1,0.1612,0
3343,0,1,0.1612,0
3346,0,1,0.1612,0
3361,0,1,0.1612,0
3366,0,1,0.1612,0
3374,0,1,0.1612,0
3382,0,1,0.1612,0
3386,0,1,0.1612,0
3391,0,1,0.1612,0
3413,0,1,0.1612,0
3424,0,1,0.1612,0
3426,0,1,0.1612,0
3429,0,1,0.1612,0
3431,0,1,0.1612,0
3433,0,1,0.1612,0
3442,0,1,0.1612,0
3456,0,1,0.1612,0
3461,0,1,0.1612,0
3464,0,1,0.1612,0
3468,0,1,0.1612,0
3480,0,1,0.1612,0
3492,0,1,0.1612,0
3494,0,1,0.1612,0
3496,0,1,0.1612,0
3497,0,1,0.1612,0
3511,0,1,0.1612,0
3514,0,1,0.1612,0
3519,0,1,0.1612,0
3523,0,1,0.1612,0
3524,0,1,0.1612,0
3525,0,1,0.1612,0
3526,0,1,0.1612,0
3531,0,1,0.1612,0
3545,0,1,0.1612,0
3548,0,1,0.1612,0
3550,0,1,0.1612,0
3558,0,1,0.1612,0
3563,0,1,0.1612,0
3564,0,1,0.1612,0
3565,0,1,0.1612,0
3573,0,1,0.1612,0
3577,0,1,0.1612,0
3582,0,1,0.1612,0
3587,0,1,0.1612,0
3599,0,1,0.1612,0
3600,0,1,0.1612,0
3607,0,1,0.1612,0
3610,0,1,0.1612,0
3614,0,1,0.1612,0
3636,0,1,0.1612,0
3643,0,1,0.1612,0
3646,0,1,0.1612,0
3651,0,1,0.1612,0
3657,0,1,0.1612,0
3671,0,1,0.1612,0
3676,0,1,0.1612,0
3682,0,1,0.1612,0
3695,0,1,0.1612,0
3709,0,1,0.1612,0
3711,0,1,0.1612,0
3713,0,1,0.1612,0
3716,0,1,0.1612,0
3718,0,1,0.1612,0
3729,0,1,0.1612,0
3737,0,1,0.1612,0
3743,0,1,0.1612,0
3753,0,1,0.1612,0
3754,0,1,0.1612,0
3759,0,1,0.1612,0
3762,0,1,0.1612,0
3775,0,1,0.1612,0
3780,0,1,0.1612,0
3785,0,1,0.1612,0
3787,0,1,0.1612,0
3790,0,1,0.1612,0
3792,0,1,0.1612,0
3800,0,1,0.1612,0
3808,0,1,0.1612,0
3817,0,1,0.1612,0
3828,0,1,0.1612,0
3830,0,1,0.1612,0
3831,0,1,0.1612,0
3832,0,1,0.1612,0
3837,0,1,0.1612,0
3844,0,1,0.1612,0
3848,0,1,0.1612,0
3849,0,1,0.1612,0
3851,0,1,0.1612,0
3881,0,1,0.1612,0
3882,0,1,0.1612,0
3884,0,1,0.1612,0
3888,0,1,0.1612,0
3891,0,1,0.1612,0
3893,0,1,0.1612,0
3904,0,1,0.1612,0
3920,0,1,0.1612,0
3925,0,1,0.1612,0
3927,0,1,0.1612,0
3929,0,1,0.1612,0
3930,0,1,0.1612,0
3945,0,1,0.1612,0
3947,0,1,0.1612,0
3949,0,1,0.1612,0
3954,0,1,0.1612,0
3964,0,1,0.1612,0
3981,0,1,0.1612,0
3985,0,1,0.1612,0
4006,0,1,0.1612,0
4015,0,1,0.1612,0
4018,0,1,0.1612,0
4020,0,1,0.1612,0
4021,0,1,0.1612,0
4024,0,1,0.1612,0
4026,0,1,0.1612,0
4034,0,1,0.1612,0
4040,0,1,0.1612,0
4043,0,1,0.1612,0
4049,0,1,0.1612,0
4050,0,1,0.1612,0
4075,0,1,0.1612,0
4077,0,1,0.1612,0
4083,0,1,0.1612,0
4090,0,1,0.1612,0
4098,0,1,0.1612,0
4099,0,1,0.1612,0
4107,0,1,0.1612,0
4108,0,1,0.1612,0
4112,0,1,0.1612,0
4114,0,1,0.1612,0
4130,0,1,0.1612,0
4142,0,1,0.1612,0
4146,0,1,0.1612,0
4148,0,1,0.1612,0
4163,0,1,0.1612,0
4184,0,1,0.1612,0
4187,0,1,0.1612,0
4196,0,1,0.1612,0
4197,0,1,0.1612,0
4217,0,1,0.1612,0
4221,0,1,0.1612,0
4245,0,1,0.1612,0
4249,0,1,0.1612,0
4259,0,1,0.1612,0
4261,0,1,0.1612,0
4265,0,1,0.1612,0
4269,0,1,0.1612,0
4278,0,1,0.1612,0
4279,0,1,0.1612,0
4281,0,1,0.1612,0
4285,0,1,0.1612,0
4297,0,1,0.1612,0
4298,0,1,0.1612,0
4299,0,1,0.1612,0
4308,0,1,0.1612,0
4317,0,1,0.1612,0
4319,0,1,0.1612,0
4329,0,1,0.1612,0
4334,0,1,0.1612,0
4345,0,1,0.1612,0
4349,0,1,0.1612,0
4362,0,1,0.1612,0
4365,0,1,0.1612,0
4373,0,1,0.1612,0
4388,0,1,0.1612,0
4391,0,1,0.1612,0
4395,0,1,0.1612,0
4406,0,1,0.1612,0
4408,0,1,0.1612,0
4409,0,1,0.1612,0
4411,0,1,0.1612,0
4413,0,1,0.1612,0
4419,0,1,0.1612,0
4422,0,1,0.1612,0
4425,0,1,0.1612,0
4429,0,1,0.1612,0
4435,0,1,0.1612,0
4448,0,1,0.1612,0
4449,0,1,0.1612,0
4451,0,1,0.1612,0
4454,0,1,0.1612,0
4458,0,1,0.1612,0
4459,0,1,0.1612,0
4464,0,1,0.1612,0
4466,0,1,0.1612,0
4469,0,1,0.1612,0
4472,0,1,0.1612,0
4479,0,1,0.1612,0
4491,0,1,0.1612,0
4493,0,1,0.1612,0
4500,0,1,0.1612,0
4501,0,1,0.1612,0
4510,0,1,0.1612,0
4513,0,1,0.1612,0
4514,0,1,0.1612,0
4532,0,1,0.1612,0
4534,0,1,0.1612,0
4551,0,1,0.1612,0
4557,0,1,0.1612,0
4570,0,1,0.1612,0
4572,0,1,0.1612,0
4583,0,1,0.1612,0
4591,0,1,0.1612,0
4596,0,1,0.1612,0
4599,0,1,0.1612,0
4605,0,1,0.1612,0
4606,0,1,0.1612,0
4619,0,1,0.1612,0
4620,0,1,0.1612,0
4623,0,1,0.1612,0
4625,0,1,0.1612,0
4632,0,1,0.1612,0
4642,0,1,0.1612,0
4643,0,1,0.1612,0
4655,0,1,0.1612,0
4656,0,1,0.1612,0
4664,0,1,0.1612,0
4676,0,1,0.1612,0
4697,0,1,0.1612,0
4705,0,1,0.1612,0
4708,0,1,0.1612,0
4710,0,1,0.1612,0
4725,0,1,0.1612,0
4733,0,1,0.1612,0
4740,0,1,0.1612,0
4747,0,1,0.1612,0
4751,0,1,0.1612,0
4756,0,1,0.1612,0
4758,0,1,0.1612,0
4763,0,1,0.1612,0
4768,0,1,0.1612,0
4773,0,1,0.1612,0
4794,0,1,0.1612,0
4803,0,1,0.1612,0
4815,0,1,0.1612,0
4823,0,1,0.1612,0
4826,0,1,0.1612,0
4831,0,1,0.1612,0
4839,0,1,0.1612,0
4840,0,1,0.1612,0
4849,0,1,0.1612,0
4854,0,1,0.1612,0
4856,0,1,0.1612,0
4872,0,1,0.1612,0
4902,0,1,0.1612,0
4903,0,1,0.1612,0
4910,0,1,0.1612,0
4921,0,1,0.1612,0
4961,0,1,0.1612,0
4977,0,1,0.1612,0
4980,0,1,0.1612,0
4986,0,1,0.1612,0
4990,0,1,0.1612,0
4997,0,1,0.1612,0
5001,0,1,0.1612,0
5013,0,1,0.1612,0
5014,0,1,0.1612,0
5015,0,1,0.1612,0
5025,0,1,0.1612,0
5033,0,1,0.1612,0
5035,0,1,0.1612,0
5038,0,1,0.1612,0
5040,0,1,0.1612,0
5061,0,1,0.1612,0
5072,0,1,0.1612,0
5077,0,1,0.1612,0
5081,0,1,0.1612,0
5089,0,1,0.1612,0
5090,0,1,0.1612,0
5091,0,1,0.1612,0
5097,0,1,0.1612,0
5098,0,1,0.1612,0
5105,0,1,0.1612,0
5109,0,1,0.1612,0
5119,0,1,0.1612,0
5124,0,1,0.1612,0
5144,0,1,0.1612,0
5151,0,1,0.1612,0
5156,0,1,0.1612,0
5160,0,1,0.1612,0
5162,0,1,0.1612,0
5163,0,1,0.1612,0
5168,0,1,0.1612,0
5180,0,1,0.1612,0
5183,0,1,0.1612,0
5187,0,1,0.1612,0
5189,0,1,0.1612,0
